      program_name  constant_write  var_write  read
180   program_4426              12         16   328
181   program_3510               4         90    47
182   program_6609               2         31    41
183   program_2390              19         36   312
184   program_9996               3         42    37
185   program_9353              14         72   235
186   program_3642              16         25   209
187   program_7044               0          8    66
188    program_560               0         14    13
189   program_5779              11         17    79
190   program_5726               4         33   117
191   program_6198              11         21   138
192   program_1448              38        144   291
193   program_8226               4         77   104
194   program_3400               3          7    31
195   program_4457               3         45    82
196    program_938              11         16    85
197   program_5205               4          7   125
198   program_3780               4         11   145
199   program_1160              23         53   603
200   program_8182               2          5    83
201   program_3749               4         29    46
202   program_3088               9         19   110
203   program_2428              17         46   103
204   program_6102               1          5    33
205   program_1731               0          8    36
206   program_7696               0          8    34
207   program_2552               9         14    85
208   program_7892               0         29    34
209   program_8217               6         65   128
210   program_2546               8         36   134
211   program_8235               9         27   157
212   program_8053              17         29   176
213     program_93              23         84   173
214    program_753               5         11    79
215   program_9058               3          6    55
216   program_5101              10         32   178
217   program_7365              18         31   202
218   program_8920              20         64   155
219    program_693               8         20   157
220   program_9839              15         21    86
221   program_6312              15         72    91
222   program_2216               1         29    26
223   program_6807              18        134   127
224   program_1964              28         91   227
225    program_149               7         27   118
226    program_770              12         33   126
227   program_4440               9         51   165
228   program_4830              18         43   266
229   program_6246               3         15    86
230   program_8201               1          5    58
231   program_2659              16         41   166
232   program_1695               6         22   169
233   program_9715              16         87   153
234   program_9267               7         34   272
235   program_5476              22         95   151
236   program_5249               3         18   115
237   program_8883              12         28   162
238   program_5367               8         47   128
239   program_8057              16         32   207
240    program_930              16         39   115
241   program_4207              31        119   235
242   program_1490               3         10   118
243   program_9628              25        136   222
244   program_9604               5         15    72
245   program_2364              16         24   202
246   program_2666               4         20   147
247   program_6636               3          6   129
248   program_6571               2          9    33
249   program_3349              10         20    66
250   program_5678              28         59   386
251   program_9357               9         98    91
252   program_3137               8         64   233
253   program_4244              18         48   250
254   program_7302               2         64    90
255   program_8659               2          8    59
256   program_3766               0         16    41
257   program_4464               1          7     9
258   program_6134              25         65   168
259   program_7017              25        124   297
260    program_284               0          4    22
261   program_3652               7         35   130
262   program_8268               9          8   217
263   program_6794               6         55   143
264   program_9227               9         20   109
265   program_5074              11        124    93
266   program_1486               7         52   204
267   program_3057               1         31    19
268   program_6643              11         22   235
269   program_6682               8         38   130
270   program_2894               2         22    56
271   program_7911               0          9    53
272   program_9549              10         17   123
273   program_8128              12         66    71
274   program_8038               6         46    79
275   program_6902               7         20   216
276   program_1267              19         26   256
277   program_1332               2         25    18
278   program_9358               6         18   123
279   program_9399               2          7    37
280   program_7883              15        100   127
281   program_5723               5         23    31
282   program_4052               7         17   181
283   program_2409              10         21   483
284   program_2310               6         34    44
285   program_8932              16         73   146
286   program_7893              13         26    85
287   program_4197               1          6    42
288   program_3067               7         14    92
289   program_8576               6         14   100
290   program_5359              20         30   179
291   program_4974               2         12    57
292   program_9550               3         55    18
293   program_5705               0         10   102
294   program_1037              19        110   204
295   program_7565               1         33    48
296   program_9681              17         23   185
297    program_775              14         25   158
298   program_6303               6         10    91
299   program_9054               8         99   160
300   program_5595               9         45   222
301   program_8299               9         54   158
302   program_2111              10         48    75
303   program_4943               6         14    92
304   program_8927               2          5    53
305   program_5157               0         17    22
306   program_1729              18         30   188
307    program_872               5         14    58
308   program_8390              12         63   186
309   program_7534              16         68   149
310   program_9320               9         68    98
311   program_1097              16         22   183
312   program_3685              14         68   256
313   program_7697               1         17   129
314   program_5797              10         26    82
315   program_4258               0         32    23
316   program_3505              14         96   163
317   program_8899              12         37   147
318   program_6644               2          7    53
319   program_3599              20         42   188
320   program_8328              13         15   132
321   program_1722               8         16   207
322   program_2431              10         12   145
323   program_2355              20         51   159
324   program_7747              48        116   333
325   program_3281               7         17   133
326   program_1859               9         18   166
327   program_7945               0          8    56
328   program_8834              12         30   220
329   program_9338              17         24    75
330   program_9735               0          9   100
331   program_9802               7         54   147
332   program_3768               5         26   117
333   program_6808               3         10    78
334   program_9750              14         23   167
335   program_3892               6         23   121
336   program_4159               0          8    40
337   program_5927               2         35    17
338   program_1963               0         16    16
339   program_4729               4          8    89
340   program_2681              26         99   194
341   program_4497               9         62    74
342   program_2498               7         41    33
343   program_4007              16         76   159
344   program_2253              15         69   171
345   program_4284               9         67   137
346    program_504               9         39    97
347   program_5069              16         23   284
348   program_2396              11         16   106
349   program_8928              13         18   176
350   program_4128               2          9    10
351   program_3059               9         16   189
352   program_1487              16        101   322
353   program_4866              14         51   268
354    program_540               6         30   180
355   program_9263               5          7    71
356   program_6093              20         19   193
357   program_6273              15        157   281
358    program_142              16         73   194
359   program_7750               4         25    47
360   program_1170               0          8    74
361   program_9600              16         28   324
362   program_9540               8         14    75
363   program_8794              14         47   217
364    program_665               3          5    46
365   program_6040              13         20    86
366   program_3756               7         39   138
367   program_7293               3          6    79
368   program_7378               1         24    12
369   program_3439               1         21    86
370   program_2136               0          8    49
371   program_2257               1          4     7
372    program_144              15         24   241
373   program_6314              36         62   233
374   program_9374               0         21     8
375   program_1466              22         46   161
376   program_1623              22         58   227
377   program_2350              23         27   122
378   program_1274               0         29     9
379   program_5986               0         19     8
380     program_66               0         16    78
381   program_8488               0         25    14
382    program_645              20        100   192
383   program_9095              10         18   117
384   program_9806              12         30   103
385   program_3063              22         50   170
386   program_9712               7         56    99
387   program_8710              18         45    68
388   program_3331               5         18   166
389   program_4671               2         10    54
390   program_9256              30         57   369
391   program_1201              11         47   141
392   program_6640               9         84   112
393   program_3172               3          4    30
394   program_8173              12         61   182
395   program_2951               8         55   106
396   program_3450               2          8   108
397    program_885              24         98   152
398   program_5629              15         65   172
399   program_4973               9         60    87
400   program_8682               8         52    80
401   program_2538              22        132   179
402   program_7472               4          7    73
403   program_1764               5          9   108
404   program_9605              25         87   241
405    program_301               3         11    47
406   program_1933              12         23   181
407   program_2884               2         53    37
408   program_2636               3         11    89
409    program_182              19         61   111
410    program_261               2         11    88
411   program_6253              27         54   107
412   program_3186              39        130   298
413   program_3125               1         24    15
414   program_5508               9         19   168
415   program_4773              29        118   246
416   program_7504               9         70   173
417   program_7072               3         27    73
418   program_3567               0         24    20
419   program_5357              25         31   135
420   program_6821               0         23    73
421   program_1733               2          8    79
422   program_2994               1         30    19
423   program_2767               1          7     7
424   program_6097               1         13   116
425   program_5673              13         14   124
426   program_6756               4         17   121
427   program_8429              10         38   159
428   program_6063              19         57   155
429   program_7627              30        139   336
430   program_8102              11         23   135
431   program_4132               6         19    47
432   program_4929              23         45   247
433   program_5467               1          5    46
434    program_619               3         24    50
435   program_1574               5         23    46
436   program_8114               1          9    78
437   program_5981               8         92   168
438   program_4463              10         58    73
439   program_8746               4         46    83
440   program_9316              11         36   262
441   program_9215               5         41   131
442   program_3620              20         47   251
443   program_6400               5         12   105
444   program_4501              16         18   211
445   program_8067               8         11   125
446   program_7088               1          9    10
447   program_3859              12         23   118
448    program_666               7         61   135
449   program_6513               5         22   140
450   program_3000              32         80   273
451   program_2219               7         15   113
452   program_6415               2          6   154
453   program_9812              17         64    54
454   program_2667               4         10    45
455   program_7168              16         42   193
456   program_4367              21         94   176
457   program_2349              14         79   157
458   program_2331               7         12   150
459   program_4805              15         18   285
460   program_4657              20         51   309
461   program_8755               9        142   237
462   program_8471               0         57    24
463   program_3336               7         30   113
464   program_4513              11         30   456
465   program_8887              11         27   332
466   program_7877               6         17   104
467   program_5304               8         37   196
468   program_9171              21         46   148
469   program_3132              13         17   272
470   program_2797               7         12    89
471   program_5700               2         15    14
472   program_4304               4         11   102
473   program_6228               0          4    36
474   program_2555               3         12    60
475   program_5686              10         20   141
476   program_5813              15         71   216
477   program_2676              12         28    74
478   program_4828               1         10    69
479   program_3021               1          5    14
480   program_9197              10         49    77
481   program_4500              10         40   133
482   program_2255               1         29    18
483   program_6154              24         55   184
484   program_9136               2         11    79
485   program_2752              14         85   216
486   program_9721               0          4    32
487   program_6231               4         21   177
488   program_5320              16         24   170
489   program_4992              15         68   232
490   program_8527               2         25    49
491   program_2641              19         29   201
492   program_3820               3         10    55
493   program_5833               2         17    13
494   program_7045              14         17   173
495   program_1575               2         25    20
496   program_5953               9         33   133
497   program_9795               4         32   116
498   program_6478              28        136   340
499   program_7665              12         34   126
500   program_6942               5         44    77
501   program_7369               2          6    72
502   program_3716              10         10   168
503   program_2104               2         10    41
504   program_5422               1         21    27
505   program_9243              16         49   310
506   program_7456               1         30    16
507   program_4763              18         91   115
508   program_2897              32        159   119
509   program_1123              15         38   152
510   program_3837              27         29   266
511   program_8645              27         18   223
512   program_3667               1          5    96
513   program_8555               1          9    60
514   program_7323               6         12   116
515   program_9250              23         25   157
516   program_9603               9         33    78
517   program_5543               1          5    42
518   program_5594               2          8    61
519   program_6160               0         10     6
520   program_6552               5         20    90
521   program_6128               1          9    30
522   program_6516               1         29    12
523   program_3480               6         41    67
524   program_3423               4         11    71
525   program_6607              11         20   187
526   program_7620              10         17   195
527   program_3230               1         18    35
528   program_5606               8         14    69
529   program_9247               9         10   224
530   program_1968               8         37   155
531   program_6183              16         82   203
532   program_1809              10         20   168
533    program_262               1          8    54
534   program_4090               0         32    22
535   program_7300              21         24   180
536   program_7629               6         32    65
537   program_2273               1         15   126
538   program_8846              20         16   221
539   program_8181              28         37   143
540   program_5506               9         19   128
541   program_1583               8         14   241
542   program_1962              17         20   206
543   program_8213              35        121   348
544   program_6418              12         39    54
545   program_6747               6         30   266
546   program_8822               0          8    32
547   program_6135              23         43   163
548   program_6302              13         42   130
549   program_6476               1          9   112
550   program_9204              12         47   121
551   program_8105               4         40    49
552   program_2910               8         12   262
553   program_2888               2         21   104
554   program_9980               7         13   123
555   program_4662              18        100   217
556   program_6891              16         56   312
557   program_7723              27         35   290
558   program_6086               1          9    80
559   program_5787               0         31     8
560   program_7948               6         10   116
561   program_9317               2         14   119
562   program_2816               7         38   239
563    program_297              25         68   420
564   program_6479               6         18   103
565    program_788              10         33   139
566   program_6339              10         61   131
567   program_4040              12         36    86
568   program_3472              12         15   148
569   program_5484               1         24    12
570   program_6171               1         24    44
571   program_4838              18         48   184
572   program_4072               1          9    67
573    program_108               2         18    16
574   program_6831               4          9   130
575   program_7265              16         24   240
576   program_4754              13         60   107
577   program_6596              13         22   146
578   program_7313               2          8    22
579   program_3484              14         24   248
580   program_3986              14         42   100
581   program_9965               5         23    87
582   program_8166               2          7    58
583   program_2325               0          8    62
584   program_7812              14         17   127
585   program_7247               8         22    48
586    program_676              36        159   356
587   program_3819              17         78   247
588   program_4028              10         43   146
589    program_914              21         54    84
590   program_3024               1          5    56
591   program_6325              15         45   112
592   program_3269               5         56    68
593   program_5125               2         25    31
594   program_8276              16         47   241
595   program_5709               1         23    13
596   program_2089              11         60    78
597    program_864              10         32   134
598   program_1459               1         36    58
599   program_6546               5         11    96
600   program_6100              13         76   217
601   program_5335               2          6    37
602   program_1659              26         42   740
603   program_6055               1          9    66
604    program_838               3         47    52
605   program_4462              14         81   128
606   program_1410              41        188   512
607   program_8926               1         43    12
608   program_7775              14         45   145
609   program_9440              18        100   292
610   program_8478              31         51   281
611   program_7865               3         27   144
612   program_6297               7         29    85
613   program_3518              28         29   338
614   program_2834              12         26    63
615   program_9930              20         67   107
616   program_9676               0          4    71
617   program_2172              26         55   103
618   program_9562               9         18    97
619   program_5044               1         18    16
620   program_3713               0          8    35
621   program_7026              15         79   145
622   program_6522               4         15   184
623   program_9831              12         17   161
624   program_4242              12         16   346
625   program_1990               5         14   135
626    program_661              15         25   138
627   program_3303               2         10    43
628   program_2495              11         47   115
629   program_3192               1          6    17
630    program_554               7         29   206
631   program_2202              15         20   189
632   program_1152              14         37   135
633   program_5548               7         63   385
634   program_2000              30        104   201
635   program_3500               6         26    78
636   program_6945               9         18   171
637   program_7761              17         53   199
638   program_1007               1         10    50
639    program_896               9         65   124
640   program_7290              12         36   236
641   program_4093               4         36    73
642   program_8376              16         36   122
643   program_2251               1          9    50
644   program_6496               1         22    18
645   program_2875              21        128   288
646   program_7362               1          9    13
647   program_2588               1          9    22
648   program_5835              14         22   184
649    program_888               3         10   129
650   program_9415               1          9    44
651   program_8553               0         59    51
652   program_6790               7         19    90
653   program_7805               8         42    73
654     program_10               2         67    95
655   program_5385               2          7   100
656   program_5579               4          8   328
657   program_3534              15         82   164
658   program_5766              14         71   190
659   program_8451               0         49    13
660   program_9275              13         16   184
661    program_407              10         54   299
662   program_6488               8         11    86
663   program_9502              11         18   183
664   program_9347              21         27   240
665   program_4519              15         25    71
666   program_4006              20        108   124
667   program_9744               8          9   115
668   program_8035              18         36   170
669   program_1100               1          9    10
670   program_4792               0          4    82
671   program_2678               1          5    40
672   program_3395               8         18    53
673   program_2097              33         70    51
674   program_4674               4          9    97
675   program_8189               3         12   107
676   program_7266              10         52   126
677   program_1522               0          8    52
678   program_6562               7         40   101
679   program_2823              26         86   285
680   program_7405               1         18    92
681   program_3556              20         43   266
682   program_4097               9         48   107
683   program_7786               1          5    31
684   program_2274              15         24   285
685    program_342               6         12    97
686    program_237              28        126   182
687   program_3348              12         17   202
688   program_1676               1         10    19
689   program_2242              22         26   359
690   program_2781               9         13    56
691   program_6300               7         49    90
692   program_4989              23         86   170
693   program_2977              20         38   206
694    program_633               0          5    11
695   program_1606              21         41   201
696   program_9894              21         45   192
697   program_1893               6         54   101
698    program_780              17         71   104
699   program_6278              12         22   170
700    program_264               1          9    64
701   program_2125               5         19   103
702   program_5368              34        106   262
703   program_7173               5         12    79
704   program_1879               6         31   159
705   program_8054               0         72    21
706   program_6148              26        143   337
707   program_3508              23         33   220
708   program_8744               4         33   122
709   program_8008              13         26   226
710   program_4447               1         12    51
711   program_5160               2         17    16
712   program_1945              22        113   100
713   program_6984               0         10    58
714   program_4050               2         14     8
715   program_9874              17         49   284
716   program_9401              11         36    71
717   program_3577               8         43   114
718   program_4453               7         17   146
719   program_1004               1          9    55
720   program_9266               1          5    70
721   program_8283               5         11    55
722    program_979              20        140   229
723    program_732               6         11    87
724   program_8695              13         15   171
725   program_3958              17         43    78
726   program_9794               3         13    73
727   program_8430               1         15    11
728   program_2314               7         18    43
729   program_4669               2         10    34
730   program_3814               9         16    98
731   program_7490              15         31   357
732   program_1692               7         15   151
733    program_931              18         31   219
734   program_3805               2         11    15
735   program_2076               6         12   173
736   program_8068               1         27    13
737   program_6625               4         19    19
738   program_4004               8         37   184
739   program_5990              20         96   144
740   program_9052              23         88   125
741   program_3644               5         27   151
742   program_4124              10         26    90
743   program_4886              19         30   166
744   program_9125               3          8   225
745   program_6383               5         13    56
746   program_7061               4         20   101
747   program_7372               1          7     6
748   program_2597               8         50    43
749   program_3044               9         11   307
750    program_940               2         11    36
751   program_2248               1         18    28
752    program_626               0         12    10
753   program_8643              18         44   195
754   program_6677               2         10    29
755   program_2215               1          5     6
756   program_7536              16         45   159
757   program_6492              14         23   210
758   program_2004               1         25    23
759   program_9760               5          9   266
760   program_9856              17         51   231
761    program_586              12         18   258
762   program_8091               8         20   209
763   program_3897               1         28    16
764   program_3549               7         15   137
765   program_9854               2          6    16
766   program_2319              17         55   269
767   program_1560               2         11   102
768   program_3512               7         10   174
769   program_1191               7         33   152
770   program_4450               5         19    78
771   program_4325               4         11   147
772   program_6075              11         56   167
773   program_3723               7         21   156
774   program_4757              10         12   124
775    program_765              16         39   472
776   program_1720               0         52    15
777    program_133              24         79   246
778   program_4870               6         20   138
779   program_6843               7          9   209
780     program_60               8         16   100
781   program_6203              15         28   207
782   program_4297              19         34   161
783    program_667              15         40   209
784   program_5046               1         20    11
785   program_3005               9         35    94
786   program_9426              11         25   164
787   program_6550               2          9    51
788   program_1715              18         41   226
789   program_8207               0         30    21
790   program_2348              18         40   125
791   program_8622               8         12   235
792   program_2840               6         17    79
793   program_3835              26         36   281
794    program_492               1         12   135
795   program_1759               8         15   202
796   program_4853               9         75   158
797   program_1611              17         55   215
798   program_9927               1         30    20
799   program_8938               1        102    62
800   program_1703               9         34    89
801   program_1689               1          9    31
802   program_8435               1          5    42
803   program_5167               0          4    39
804   program_7038              17         62   181
805   program_4363              12         70   128
806   program_9411               1         21    15
807   program_9919               8         14   128
808   program_6861              12         86    93
809   program_6362              14         58   250
810   program_7104              18         24   167
811   program_1494               4         38    90
812   program_3176               1         22    14
813   program_2129               7         28   100
814   program_4019              39         66   273
815   program_9942               3         51   154
816   program_1009              15         41   216
817   program_6540               3         41    19
818   program_1145              19         54   243
819   program_1691              10         26   193
820   program_4860               5         11    58
821   program_2765              11         37    47
822   program_6576              21         41   308
823    program_230              21         76    67
824   program_9864              15         43   171
825   program_7053              14         26   220
826    program_585               5         10    40
827   program_3487               1         29    17
828   program_7522               3          7    37
829   program_7019               5         27    31
830   program_7411              22         45   320
831   program_7279              22         69   249
832   program_8364               0          8    64
833   program_6487               0          9   336
834   program_5831               5         10   105
835   program_1266              20         22   303
836   program_9251              19         27   161
837   program_9026              10         12   142
838    program_283               5         72   167
839   program_2962              11         28   171
840   program_3824               6         40    47
841   program_4536              17         30   227
842   program_9647              16         38   197
843   program_3356               1          9    46
844   program_7307              18         18   178
845    program_973              52         73   509
846   program_3150               0         93   159
847   program_7241              11         19   123
848   program_6511              14         26   209
849     program_46              14         18   176
850   program_1751              18         24   292
851   program_8292              10          9    99
852   program_1467              15         22   196
853   program_4196               9         22   148
854   program_8100               1          6   168
855   program_3580              20         33   148
856    program_542               1         20   162
857   program_6173               3         50   107
858   program_1283              21         56   150
859   program_2449              16         40    42
860   program_2609               6         46    58
861   program_4131               5         30   172
862   program_3656              10         11    60
863   program_7390              14         60   206
864   program_8350               1          8    56
